frontal_axis_reading(g),vertical_axis_reading(g),lateral_axis_reading(g),activity
0.28376,0.39961,-0.99434,3
0.28376,0.39961,-0.99434,3
0.30721,0.39961,-0.98294,3
0.56517,0.2733,-0.89172,3
0.56517,0.2733,-0.89172,3
0.28376,0.4111,-0.99434,3
0.28376,0.4111,-0.99434,3
0.29548,0.38813,-0.99434,3
0.34238,0.37665,-0.98294,3
0.34238,0.37665,-0.98294,3
0.22513,0.39961,-1.0057,3
0.22513,0.39961,-1.0057,3
0.2603,0.38813,-0.99434,3
0.27203,0.37665,-1.0172,3
0.22513,0.39961,-1.0172,3
0.36583,0.37665,-0.96014,3
0.36583,0.37665,-0.96014,3
0.33066,0.4111,-0.99434,3
0.33066,0.4111,-0.99434,3
0.22513,0.39961,-1.0057,3
0.27203,0.38813,-0.99434,3
0.27203,0.38813,-0.99434,3
0.27203,0.38813,-0.99434,3
0.22513,0.38813,-1.0057,3
0.22513,0.38813,-1.0057,3
0.22513,0.38813,-1.0057,3
0.22513,0.39961,-1.0172,3
0.30721,0.4111,-0.98294,3
0.35411,0.38813,-0.96014,3
0.35411,0.38813,-0.96014,3
0.23685,0.39961,-0.99434,3
0.23685,0.39961,-0.99434,3
0.2134,0.37665,-1.0057,3
0.2134,0.37665,-1.0057,3
0.24858,0.39961,-1.0057,3
0.24858,0.39961,-1.0057,3
0.58862,0.2733,-0.88031,3
0.58862,0.2733,-0.88031,3
0.2603,0.4111,-0.99434,3
0.2603,0.4111,-0.99434,3
0.28376,0.37665,-0.99434,3
0.28376,0.37665,-0.99434,3
0.23685,0.38813,-1.0172,3
0.23685,0.38813,-1.0172,3
0.24858,0.38813,-0.99434,3
0.49481,0.30775,-0.91452,3
0.48309,0.30775,-0.91452,3
0.48309,0.30775,-0.91452,3
0.24858,0.39961,-1.0057,3
0.41273,0.3422,-0.94873,3
0.24858,0.39961,-1.0172,3
0.24858,0.39961,-1.0172,3
0.24858,0.39961,-0.99434,3
0.24858,0.39961,-0.99434,3
0.24858,0.39961,-0.99434,3
0.24858,0.39961,-0.99434,3
0.24858,0.39961,-0.99434,3
0.24858,0.39961,-1.0057,3
0.24858,0.39961,-1.0057,3
0.24858,0.39961,-1.0057,3
0.2134,0.39961,-1.0057,3
0.22513,0.39961,-1.0057,3
0.29548,0.4111,-0.99434,3
0.29548,0.4111,-0.99434,3
0.29548,0.4111,-0.99434,3
0.29548,0.39961,-0.99434,3
0.29548,0.39961,-0.99434,3
0.22513,0.38813,-1.0172,3
0.22513,0.38813,-1.0172,3
0.24858,0.39961,-0.99434,3
0.24858,0.39961,-0.99434,3
0.23685,0.39961,-0.99434,3
0.30721,0.39961,-0.98294,3
0.36583,0.38813,-0.97154,3
0.33066,0.38813,-0.98294,3
0.33066,0.38813,-0.98294,3
0.41273,0.3422,-0.93733,3
0.24858,0.38813,-0.99434,3
0.30721,0.39961,-0.98294,3
0.22513,0.38813,-1.0172,3
0.24858,0.38813,-0.99434,3
0.24858,0.38813,-0.99434,3
0.23685,0.39961,-1.0057,3
0.31893,0.39961,-0.98294,3
0.31893,0.39961,-0.98294,3
0.22513,0.39961,-1.0057,3
0.24858,0.39961,-1.0057,3
0.34238,0.38813,-0.98294,3
0.36583,0.37665,-0.96014,3
0.36583,0.37665,-0.96014,3
0.44791,0.33072,-0.93733,3
0.22513,0.38813,-1.0057,3
0.30721,0.39961,-0.99434,3
0.30721,0.38813,-1.0057,3
0.22513,0.38813,-1.0057,3
0.29548,0.38813,-1.0057,3
0.48309,0.30775,-0.91452,3
0.54171,0.28478,-0.88031,3
0.24858,0.39961,-0.99434,3
0.24858,0.38813,-0.99434,3
0.24858,0.38813,-0.99434,3
0.30721,0.38813,-1.0057,3
0.30721,0.38813,-1.0057,3
0.49481,0.29627,-0.91452,3
0.31893,0.39961,-0.99434,3
0.24858,0.39961,-0.99434,3
0.33066,0.38813,-1.0057,3
0.33066,0.38813,-1.0057,3
0.43619,0.3422,-0.94873,3
0.43619,0.37665,-0.94873,3
0.54171,0.29627,-0.90312,3
0.42446,0.28478,-0.93733,3
0.42446,0.28478,-0.93733,3
0.40101,0.30775,-0.99434,3
0.2603,0.39961,-1.0172,3
0.35411,0.36516,-0.98294,3
0.35411,0.3422,-0.94873,3
0.24858,0.30775,-1.0172,3
0.060972,0.35368,-1.1426,3
0.096148,0.46851,-1.1312,3
0.049247,0.99674,-0.34437,1
0.049247,0.99674,-0.34437,1
0.74105,0.80152,0.11175,1
-0.18526,1.0771,-0.16192,1
0.52999,0.96229,0.020525,4
0.44791,0.74411,-0.18473,4
0.9052,0.83597,0.16876,4
0.9052,0.83597,0.16876,4
0.9052,0.83597,0.16876,4
0.36583,0.98526,-0.27595,4
0.23685,0.97377,0.24859,4
0.43619,0.81301,0.12315,4
0.025796,0.95081,-0.0022806,2
0.025796,0.95081,-0.0022806,2
0.50654,0.91636,-0.082102,2
0.50654,0.91636,-0.082102,2
0.43619,0.96229,-0.10491,2
0.43619,0.96229,-0.10491,2
0.43619,0.96229,-0.10491,2
0.43619,0.96229,-0.10491,2
0.63552,0.87042,-0.025087,2
0.63552,0.87042,-0.025087,2
0.42446,0.95081,-0.11631,2
0.42446,0.95081,-0.11631,2
0.42446,0.95081,-0.11631,2
0.42446,0.95081,-0.11631,2
0.42446,0.95081,-0.082102,2
0.037521,1.0886,0.031928,4
0.7645,1.2494,-0.047893,4
0.7645,1.2494,-0.047893,4
0.87003,0.74411,-0.10491,4
0.61207,1.0312,-0.025087,4
0.36583,0.92784,-0.42419,1
0.30721,0.87042,-0.59524,1
0.30721,0.87042,-0.59524,1
0.30721,0.87042,-0.59524,1
0.44791,0.61779,-0.97154,1
0.83485,0.066602,-0.76628,3
0.83485,0.066602,-0.76628,3
0.65897,0.11254,-0.94873,3
0.65897,0.11254,-0.94873,3
0.8583,0.032153,-0.78909,3
0.63552,0.16995,-0.92593,3
0.40101,0.26182,-0.99434,3
0.40101,0.26182,-0.99434,3
0.31893,0.35368,-1.0172,3
0.58862,0.29627,-0.86891,3
0.30721,0.37665,-0.98294,3
0.30721,0.37665,-0.98294,3
0.30721,0.37665,-0.98294,3
0.30721,0.37665,-0.98294,3
0.48309,0.30775,-0.94873,3
0.44791,0.31923,-0.93733,3
0.29548,0.36516,-0.99434,3
0.29548,0.36516,-0.99434,3
0.37756,0.37665,-0.97154,3
0.38928,0.35368,-0.96014,3
0.38928,0.35368,-0.96014,3
0.41273,0.35368,-0.96014,3
0.50654,0.28478,-0.90312,3
0.33066,0.36516,-0.99434,3
0.33066,0.36516,-0.99434,3
0.42446,0.3422,-0.94873,3
0.42446,0.3422,-0.94873,3
0.42446,0.3422,-0.94873,3
0.24858,0.36516,-1.0172,3
0.24858,0.36516,-1.0172,3
0.60034,0.23885,-0.88031,3
0.29548,0.37665,-0.99434,3
0.60034,0.23885,-0.88031,3
0.62379,0.23885,-0.86891,3
0.62379,0.23885,-0.86891,3
0.41273,0.3422,-0.94873,3
0.30721,0.37665,-0.99434,3
0.30721,0.37665,-0.99434,3
0.30721,0.37665,-0.99434,3
0.30721,0.37665,-0.99434,3
0.54171,0.25033,-0.90312,3
0.54171,0.25033,-0.90312,3
0.62379,0.25033,-0.86891,3
0.48309,0.30775,-0.92593,3
0.48309,0.30775,-0.92593,3
0.55344,0.26182,-0.89172,3
0.55344,0.26182,-0.89172,3
0.41273,0.33072,-0.96014,3
0.41273,0.33072,-0.96014,3
0.41273,0.33072,-0.96014,3
0.54171,0.2733,-0.90312,3
0.54171,0.2733,-0.90312,3
0.54171,0.2733,-0.90312,3
0.29548,0.37665,-0.99434,3
0.24858,0.38813,-0.99434,3
0.48309,0.26182,-0.92593,3
0.48309,0.26182,-0.92593,3
0.48309,0.26182,-0.92593,3
0.48309,0.26182,-0.92593,3
0.47136,0.29627,-0.94873,3
0.47136,0.29627,-0.94873,3
0.34238,0.33072,-0.99434,3
0.48309,0.2733,-0.94873,3
0.48309,0.2733,-0.94873,3
0.43619,0.3422,-0.89172,3
0.43619,0.3422,-0.89172,3
0.43619,0.3422,-0.89172,3
0.28376,0.35368,-0.98294,3
0.28376,0.35368,-0.98294,3
0.31893,0.31923,-0.97154,3
0.31893,0.31923,-0.97154,3
0.31893,0.31923,-0.97154,3
0.2603,0.36516,-1.0286,3
0.43619,0.30775,-0.94873,3
0.24858,0.36516,-1.0057,3
0.22513,0.36516,-1.0057,3
0.22513,0.36516,-1.0057,3
0.22513,0.36516,-1.0057,3
0.2603,0.36516,-0.94873,3
0.084423,0.42258,-1.0172,3
0.049247,0.43406,-1.04,3
0.049247,0.43406,-1.04,3
0.049247,0.43406,-1.04,3
0.24858,0.36516,-0.96014,3
0.24858,0.36516,-0.96014,3
0.24858,0.36516,-0.96014,3
0.17823,0.4111,-1.0057,3
0.2603,0.36516,-0.96014,3
0.2603,0.36516,-0.96014,3
0.36583,0.30775,-0.94873,3
0.36583,0.30775,-0.94873,3
0.17823,0.38813,-1.0286,3
0.22513,0.39961,-1.0057,3
0.22513,0.39961,-1.0057,3
0.22513,0.42258,-0.99434,3
0.22513,0.42258,-0.99434,3
0.2134,0.4111,-1.0057,3
0.2134,0.4111,-1.0057,3
0.31893,0.3422,-0.94873,3
0.31893,0.3422,-0.94873,3
0.31893,0.3422,-0.94873,3
0.29548,0.36516,-0.97154,3
0.35411,0.31923,-0.96014,3
0.35411,0.31923,-0.96014,3
0.13132,0.42258,-1.0286,3
0.24858,0.37665,-0.99434,3
0.24858,0.37665,-0.99434,3
0.34238,0.33072,-0.94873,3
0.1665,0.42258,-1.0172,3
0.14305,0.39961,-1.04,3
0.2134,0.4111,-1.0057,3
0.1665,0.39961,-1.0286,3
0.1665,0.39961,-1.0286,3
0.1665,0.39961,-1.0286,3
0.13132,0.39961,-1.0286,3
0.13132,0.39961,-1.0286,3
0.13132,0.39961,-1.0286,3
0.15478,0.39961,-1.0286,3
0.27203,0.38813,-0.99434,3
0.27203,0.38813,-0.99434,3
0.27203,0.38813,-0.99434,3
0.18995,0.37665,-0.97154,3
0.43619,0.30775,-0.92593,3
0.43619,0.30775,-0.92593,3
0.43619,0.30775,-0.92593,3
0.2134,0.38813,-1.0172,3
0.2134,0.38813,-1.0172,3
0.2134,0.38813,-1.0172,3
0.22513,0.4111,-1.0057,3
0.22513,0.4111,-1.0057,3
0.22513,0.4111,-1.0057,3
0.27203,0.39961,-0.98294,3
0.2134,0.38813,-0.99434,3
0.24858,0.38813,-0.99434,3
0.24858,0.38813,-0.99434,3
0.40101,0.33072,-0.96014,3
0.40101,0.33072,-0.96014,3
0.37756,0.3422,-0.94873,3
0.37756,0.3422,-0.94873,3
0.37756,0.3422,-0.94873,3
0.36583,0.3422,-0.97154,3
0.40101,0.33072,-0.94873,3
0.40101,0.33072,-0.94873,3
0.29548,0.38813,-0.99434,3
0.38928,0.3422,-0.94873,3
0.38928,0.3422,-0.94873,3
0.38928,0.3422,-0.94873,3
0.40101,0.33072,-0.93733,3
0.40101,0.33072,-0.93733,3
0.18995,0.39961,-1.0286,3
0.18995,0.39961,-1.0286,3
0.20168,0.39961,-1.0172,3
0.20168,0.39961,-1.0172,3
0.18995,0.39961,-1.0172,3
0.18995,0.39961,-1.0172,3
0.20168,0.39961,-1.0172,3
0.20168,0.39961,-1.0172,3
0.20168,0.39961,-1.0172,3
0.41273,0.30775,-0.93733,3
0.41273,0.30775,-0.93733,3
0.34238,0.35368,-0.97154,3
0.34238,0.35368,-0.97154,3
0.38928,0.36516,-0.96014,3
0.38928,0.36516,-0.96014,3
0.38928,0.36516,-0.96014,3
0.24858,0.39961,-0.99434,3
0.38928,0.35368,-0.93733,3
0.38928,0.35368,-0.93733,3
0.2603,0.38813,-1.0286,3
0.2603,0.38813,-1.0286,3
0.28376,0.4111,-0.99434,3
0.28376,0.4111,-0.99434,3
0.2134,0.38813,-1.0057,3
0.2134,0.38813,-1.0057,3
0.2134,0.38813,-1.0057,3
0.17823,0.39961,-1.0172,3
0.17823,0.39961,-1.0172,3
0.22513,0.38813,-1.0172,3
0.48309,0.28478,-0.91452,3
0.48309,0.28478,-0.91452,3
0.48309,0.28478,-0.91452,3
0.48309,0.28478,-0.91452,3
0.22513,0.38813,-1.0057,3
0.22513,0.38813,-1.0057,3
0.58862,0.23885,-0.86891,3
0.58862,0.23885,-0.86891,3
0.2134,0.39961,-1.0057,3
0.2134,0.39961,-1.0057,3
0.2134,0.38813,-1.0172,3
0.40101,0.33072,-0.93733,3
0.40101,0.33072,-0.93733,3
0.42446,0.33072,-0.92593,3
0.34238,0.37665,-0.97154,3
0.20168,0.39961,-1.0172,3
0.20168,0.39961,-1.0172,3
0.37756,0.3422,-0.97154,3
0.35411,0.35368,-0.96014,3
0.2134,0.39961,-1.0172,3
0.28376,0.38813,-1.0057,3
0.28376,0.38813,-1.0057,3
0.43619,0.30775,-0.92593,3
0.43619,0.30775,-0.92593,3
0.43619,0.30775,-0.92593,3
0.43619,0.30775,-0.92593,3
0.43619,0.30775,-0.92593,3
0.33066,0.36516,-0.97154,3
0.33066,0.36516,-0.97154,3
0.33066,0.36516,-0.97154,3
0.28376,0.39961,-0.99434,3
0.40101,0.33072,-0.93733,3
0.37756,0.35368,-0.96014,3
0.37756,0.35368,-0.96014,3
0.22513,0.38813,-1.0172,3
0.22513,0.38813,-1.0172,3
0.34238,0.35368,-0.96014,3
0.34238,0.35368,-0.96014,3
0.34238,0.35368,-0.96014,3
0.36583,0.35368,-0.96014,3
0.36583,0.35368,-0.96014,3
0.23685,0.39961,-1.0172,3
0.22513,0.39961,-1.0172,3
0.22513,0.39961,-1.0172,3
0.20168,0.38813,-1.0286,3
0.20168,0.38813,-1.0286,3
0.40101,0.31923,-0.93733,3
0.40101,0.31923,-0.93733,3
0.40101,0.31923,-0.93733,3
0.48309,0.28478,-0.91452,3
0.29548,0.39961,-0.98294,3
0.61207,0.25033,-0.86891,3
0.61207,0.25033,-0.86891,3
0.22513,0.39961,-0.99434,3
0.22513,0.39961,-0.99434,3
0.20168,0.38813,-1.0172,3
0.52999,0.25033,-0.91452,3
0.20168,0.38813,-1.0172,3
0.40101,0.33072,-0.93733,3
0.40101,0.33072,-0.93733,3
0.61207,0.23885,-0.85751,3
0.2603,0.38813,-1.0172,3
0.2603,0.38813,-1.0172,3
0.20168,0.38813,-1.0172,3
0.51826,0.26182,-0.91452,3
0.51826,0.26182,-0.91452,3
0.51826,0.26182,-0.91452,3
0.18995,0.38813,-1.0172,3
0.18995,0.38813,-1.0172,3
0.50654,0.2733,-0.90312,3
0.50654,0.2733,-0.90312,3
0.50654,0.2733,-0.90312,3
0.36583,0.33072,-0.94873,3
0.36583,0.33072,-0.94873,3
0.36583,0.33072,-0.94873,3
0.20168,0.39961,-1.0286,3
0.28376,0.37665,-1.0057,3
0.28376,0.37665,-1.0057,3
0.28376,0.37665,-1.0057,3
0.44791,0.31923,-0.93733,3
0.44791,0.31923,-0.93733,3
0.44791,0.31923,-0.93733,3
0.33066,0.37665,-0.97154,3
0.27203,0.38813,-1.0057,3
0.27203,0.38813,-0.99434,3
0.27203,0.38813,-0.99434,3
0.72932,0.21588,-0.8461,3
0.72932,0.21588,-0.8461,3
0.24858,0.37665,-1.0172,3
0.24858,0.37665,-1.0172,3
0.24858,0.37665,-1.0172,3
0.31893,0.38813,-0.99434,3
0.31893,0.38813,-0.99434,3
0.2603,0.37665,-1.0057,3
0.2603,0.37665,-1.0057,3
0.2603,0.37665,-1.0057,3
0.30721,0.38813,-0.98294,3
0.30721,0.38813,-0.98294,3
0.41273,0.37665,-0.91452,3
0.41273,0.37665,-0.91452,3
0.34238,0.39961,-0.98294,3
0.35411,0.37665,-0.97154,3
0.27203,0.37665,-0.99434,3
0.61207,0.26182,-0.88031,3
0.61207,0.26182,-0.88031,3
0.50654,0.31923,-0.90312,3
0.50654,0.31923,-0.90312,3
0.36583,0.37665,-0.97154,3
0.2603,0.38813,-1.0057,3
0.2603,0.37665,-1.0057,3
0.2603,0.37665,-1.0057,3
0.20168,0.38813,-1.0286,3
0.2603,0.37665,-0.99434,3
0.2603,0.37665,-0.99434,3
0.2603,0.37665,-0.99434,3
0.28376,0.38813,-0.99434,3
0.28376,0.38813,-0.99434,3
0.28376,0.38813,-0.99434,3
0.28376,0.38813,-0.99434,3
0.49481,0.29627,-0.91452,3
0.49481,0.29627,-0.91452,3
0.49481,0.29627,-0.91452,3
0.45964,0.31923,-0.92593,3
0.45964,0.31923,-0.92593,3
0.49481,0.29627,-0.91452,3
0.29548,0.38813,-0.99434,3
0.29548,0.38813,-0.99434,3
0.2134,0.37665,-1.0172,3
0.2603,0.37665,-1.0057,3
0.2603,0.37665,-1.0057,3
0.34238,0.38813,-0.97154,3
0.34238,0.38813,-0.97154,3
0.31893,0.4111,-0.99434,3
0.31893,0.4111,-0.99434,3
0.36583,0.35368,-0.97154,3
0.24858,0.38813,-1.0172,3
0.24858,0.38813,-1.0172,3
0.24858,0.38813,-1.0172,3
0.2134,0.37665,-1.0286,3
0.2134,0.37665,-1.0286,3
0.43619,0.30775,-0.93733,3
0.33066,0.38813,-0.98294,3
0.33066,0.38813,-0.98294,3
0.48309,0.30775,-0.91452,3
0.48309,0.30775,-0.91452,3
0.48309,0.30775,-0.91452,3
0.48309,0.30775,-0.91452,3
0.48309,0.30775,-0.91452,3
0.2603,0.39961,-0.99434,3
0.2603,0.39961,-0.99434,3
0.43619,0.30775,-0.92593,3
0.40101,0.33072,-0.96014,3
0.27203,0.37665,-1.0057,3
0.38928,0.3422,-0.96014,3
0.57689,0.26182,-0.89172,3
0.36583,0.35368,-0.96014,3
0.36583,0.35368,-0.96014,3
0.35411,0.37665,-0.98294,3
0.24858,0.37665,-0.99434,3
0.45964,0.29627,-0.92593,3
0.27203,0.36516,-1.0057,3
0.27203,0.36516,-1.0057,3
0.30721,0.38813,-0.99434,3
0.28376,0.38813,-1.0057,3
0.28376,0.38813,-1.0057,3
0.24858,0.37665,-1.0057,3
0.24858,0.37665,-1.0057,3
0.24858,0.37665,-1.0057,3
0.24858,0.37665,-1.0057,3
0.24858,0.39961,-0.99434,3
0.42446,0.33072,-0.93733,3
0.42446,0.33072,-0.93733,3
0.47136,0.30775,-0.92593,3
0.47136,0.30775,-0.92593,3
0.47136,0.30775,-0.92593,3
0.22513,0.38813,-1.0057,3
0.22513,0.38813,-1.0057,3
0.22513,0.38813,-1.0057,3
0.34238,0.36516,-0.98294,3
0.34238,0.36516,-0.98294,3
0.34238,0.36516,-0.98294,3
0.23685,0.37665,-1.0057,3
0.23685,0.37665,-1.0057,3
0.49481,0.28478,-0.91452,3
0.49481,0.28478,-0.91452,3
0.49481,0.28478,-0.91452,3
0.47136,0.29627,-0.91452,3
0.47136,0.29627,-0.91452,3
0.47136,0.29627,-0.91452,3
0.24858,0.38813,-1.0057,3
0.24858,0.38813,-1.0057,3
0.24858,0.38813,-1.0057,3
0.24858,0.38813,-1.0057,3
0.42446,0.30775,-0.94873,3
0.42446,0.30775,-0.94873,3
0.42446,0.30775,-0.94873,3
0.42446,0.30775,-0.94873,3
0.24858,0.38813,-0.99434,3
0.24858,0.38813,-0.99434,3
0.24858,0.38813,-0.99434,3
0.47136,0.29627,-0.92593,3
0.47136,0.29627,-0.92593,3
0.47136,0.29627,-0.92593,3
0.64724,0.23885,-0.8461,3
0.64724,0.23885,-0.8461,3
0.27203,0.38813,-1.0057,3
0.57689,0.26182,-0.89172,3
0.57689,0.26182,-0.89172,3
0.37756,0.37665,-0.97154,3
0.36583,0.36516,-0.97154,3
0.67069,0.22737,-0.85751,3
0.67069,0.22737,-0.85751,3
0.37756,0.3422,-0.97154,3
0.37756,0.3422,-0.97154,3
0.2603,0.37665,-0.99434,3
0.2603,0.37665,-0.99434,3
0.34238,0.37665,-0.98294,3
0.34238,0.37665,-0.98294,3
0.63552,0.22737,-0.86891,3
0.63552,0.22737,-0.86891,3
0.35411,0.36516,-0.98294,3
0.35411,0.36516,-0.98294,3
0.27203,0.38813,-0.99434,3
0.27203,0.38813,-0.99434,3
0.35411,0.37665,-0.97154,3
0.30721,0.38813,-0.99434,3
0.30721,0.38813,-0.99434,3
0.2603,0.37665,-1.0057,3
0.30721,0.37665,-0.99434,3
0.30721,0.37665,-0.99434,3
0.22513,0.38813,-1.0172,3
0.28376,0.37665,-0.99434,3
0.28376,0.37665,-0.99434,3
0.28376,0.37665,-0.99434,3
0.2603,0.37665,-0.99434,3
0.2603,0.37665,-0.99434,3
0.2603,0.37665,-0.99434,3
0.42446,0.29627,-0.94873,3
0.24858,0.38813,-1.0057,3
0.24858,0.38813,-1.0057,3
0.34238,0.31923,-0.96014,3
0.34238,0.31923,-0.96014,3
0.2134,0.38813,-1.0172,3
0.2134,0.38813,-1.0172,3
0.24858,0.38813,-1.0057,3
0.24858,0.38813,-1.0057,3
0.52999,0.26182,-0.90312,3
0.52999,0.26182,-0.90312,3
0.34238,0.35368,-0.98294,3
0.20168,0.37665,-1.04,3
0.42446,0.30775,-0.93733,3
0.22513,0.37665,-1.0057,3
0.22513,0.37665,-1.0057,3
0.22513,0.37665,-1.0057,3
0.61207,0.22737,-0.86891,3
0.43619,0.28478,-0.93733,3
0.56517,0.25033,-0.90312,3
0.56517,0.25033,-0.90312,3
0.55344,0.25033,-0.89172,3
0.42446,0.29627,-0.94873,3
0.42446,0.29627,-0.94873,3
0.45964,0.29627,-0.93733,3
0.45964,0.29627,-0.93733,3
0.27203,0.37665,-0.99434,3
0.27203,0.37665,-0.99434,3
0.27203,0.37665,-0.99434,3
0.31893,0.36516,-0.98294,3
0.22513,0.38813,-1.0172,3
0.22513,0.38813,-1.0172,3
0.22513,0.38813,-1.0172,3
0.23685,0.37665,-1.0172,3
0.27203,0.37665,-1.0057,3
0.27203,0.37665,-1.0057,3
0.33066,0.36516,-0.99434,3
0.42446,0.31923,-0.94873,3
0.42446,0.31923,-0.94873,3
0.35411,0.3422,-0.97154,3
0.35411,0.3422,-0.97154,3
0.30721,0.36516,-1.0057,3
0.43619,0.29627,-0.93733,3
0.43619,0.29627,-0.93733,3
0.2603,0.38813,-1.0172,3
0.35411,0.35368,-0.96014,3
0.35411,0.35368,-0.96014,3
0.22513,0.37665,-1.0057,3
0.44791,0.28478,-0.93733,3
0.27203,0.37665,-1.0057,3
0.27203,0.37665,-1.0057,3
0.27203,0.37665,-1.0057,3
0.28376,0.38813,-0.99434,3
0.22513,0.36516,-1.0172,3
0.22513,0.36516,-1.0172,3
0.22513,0.36516,-1.0172,3
0.22513,0.36516,-1.0172,3
0.45964,0.30775,-0.92593,3
0.43619,0.29627,-0.92593,3
0.2603,0.36516,-1.0172,3
0.31893,0.37665,-1.0057,3
0.31893,0.37665,-1.0057,3
0.24858,0.37665,-1.0172,3
0.54171,0.25033,-0.91452,3
0.54171,0.26182,-0.90312,3
0.54171,0.26182,-0.90312,3
0.31893,0.35368,-1.0172,3
0.58862,0.25033,-0.89172,3
0.58862,0.25033,-0.89172,3
0.33066,0.37665,-0.98294,3
0.33066,0.37665,-0.98294,3
0.30721,0.36516,-1.0057,3
0.30721,0.36516,-1.0057,3
0.36583,0.33072,-0.96014,3
0.36583,0.33072,-0.96014,3
0.37756,0.33072,-0.97154,3
0.37756,0.33072,-0.97154,3
0.2603,0.38813,-1.0057,3
0.2603,0.38813,-1.0057,3
0.2603,0.38813,-1.0057,3
0.54171,0.26182,-0.90312,3
0.54171,0.26182,-0.90312,3
0.34238,0.37665,-0.98294,3
0.34238,0.37665,-0.98294,3
0.34238,0.37665,-0.98294,3
0.24858,0.37665,-1.0172,3
0.35411,0.36516,-0.98294,3
0.35411,0.36516,-0.98294,3
0.23685,0.36516,-1.0172,3
0.23685,0.36516,-1.0172,3
0.23685,0.36516,-1.0172,3
0.2134,0.37665,-1.0057,3
0.65897,0.22737,-0.86891,3
0.65897,0.22737,-0.86891,3
0.37756,0.3422,-0.97154,3
0.56517,0.25033,-0.89172,3
0.40101,0.31923,-0.94873,3
0.40101,0.31923,-0.94873,3
0.2603,0.37665,-0.99434,3
0.36583,0.3422,-0.96014,3
0.30721,0.37665,-0.99434,3
0.30721,0.37665,-0.99434,3
0.30721,0.37665,-0.99434,3
0.31893,0.37665,-0.99434,3
0.31893,0.37665,-0.99434,3
0.31893,0.37665,-0.99434,3
0.31893,0.37665,-0.99434,3
0.31893,0.37665,-0.99434,3
0.45964,0.29627,-0.93733,3
0.45964,0.29627,-0.93733,3
0.27203,0.37665,-1.0057,3
0.30721,0.37665,-0.99434,3
0.43619,0.30775,-0.92593,3
0.37756,0.3422,-0.94873,3
0.37756,0.3422,-0.94873,3
0.27203,0.36516,-0.99434,3
0.27203,0.36516,-0.99434,3
0.23685,0.37665,-1.0172,3
0.23685,0.37665,-1.0172,3
0.23685,0.37665,-1.0172,3
0.30721,0.38813,-0.99434,3
0.30721,0.38813,-0.99434,3
0.30721,0.38813,-0.99434,3
0.41273,0.31923,-0.93733,3
0.41273,0.31923,-0.93733,3
0.43619,0.28478,-0.94873,3
0.43619,0.28478,-0.94873,3
0.23685,0.38813,-1.0057,3
0.23685,0.38813,-1.0057,3
0.24858,0.37665,-1.0172,3
0.45964,0.30775,-0.93733,3
0.45964,0.30775,-0.93733,3
0.33066,0.36516,-0.98294,3
0.33066,0.36516,-0.98294,3
0.2603,0.36516,-1.0057,3
0.57689,0.23885,-0.88031,3
0.57689,0.23885,-0.88031,3
0.52999,0.26182,-0.91452,3
0.27203,0.37665,-1.0057,3
0.27203,0.37665,-1.0057,3
0.27203,0.37665,-1.0057,3
0.23685,0.38813,-1.0172,3
0.43619,0.29627,-0.93733,3
0.43619,0.29627,-0.93733,3
0.43619,0.29627,-0.93733,3
0.23685,0.37665,-1.0057,3
0.61207,0.23885,-0.88031,3
0.23685,0.36516,-1.0172,3
0.58862,0.23885,-0.89172,3
0.58862,0.23885,-0.89172,3
0.20168,0.38813,-1.0172,3
0.20168,0.38813,-1.0172,3
0.20168,0.38813,-1.0172,3
0.28376,0.38813,-1.0057,3
0.23685,0.37665,-1.0172,3
0.30721,0.38813,-0.99434,3
0.30721,0.38813,-0.99434,3
0.30721,0.38813,-0.99434,3
0.62379,0.21588,-0.88031,3
0.38928,0.31923,-0.94873,3
0.41273,0.33072,-0.94873,3
0.44791,0.30775,-0.93733,3
0.44791,0.30775,-0.93733,3
0.45964,0.31923,-0.90312,3
0.23685,0.38813,-1.0057,3
0.23685,0.38813,-1.0057,3
0.23685,0.38813,-1.0057,3
0.24858,0.37665,-1.0057,3
0.33066,0.37665,-0.98294,3
0.35411,0.35368,-0.98294,3
0.35411,0.35368,-0.98294,3
0.41273,0.30775,-0.94873,3
0.41273,0.30775,-0.94873,3
0.54171,0.25033,-0.90312,3
0.54171,0.25033,-0.90312,3
0.54171,0.25033,-0.90312,3
0.2603,0.37665,-1.0057,3
0.2603,0.37665,-1.0057,3
0.47136,0.29627,-0.92593,3
0.47136,0.29627,-0.92593,3
0.63552,0.21588,-0.86891,3
0.36583,0.3422,-0.97154,3
0.2603,0.36516,-1.0057,3
0.2603,0.36516,-1.0057,3
0.2603,0.36516,-1.0057,3
0.61207,0.22737,-0.89172,3
0.22513,0.36516,-0.99434,3
0.22513,0.36516,-0.99434,3
0.2603,0.37665,-1.0057,3
0.2603,0.37665,-1.0057,3
0.31893,0.37665,-0.99434,3
0.42446,0.29627,-0.94873,3
0.49481,0.2733,-0.91452,3
0.49481,0.2733,-0.91452,3
0.27203,0.37665,-1.0057,3
0.27203,0.37665,-1.0057,3
0.45964,0.30775,-0.93733,3
0.45964,0.30775,-0.93733,3
0.24858,0.37665,-1.0057,3
0.33066,0.37665,-0.98294,3
0.37756,0.3422,-0.98294,3
0.37756,0.3422,-0.98294,3
0.38928,0.3422,-0.96014,3
0.2603,0.35368,-1.0057,3
